metab_id	Metabolite	Compound	ID	m/z	Retention time	Mode	Adducts	Formula	Fragmentation Score	Theoretical Fragmentation Score	level	Mass Error (ppm)	KEGG Compound ID	Library ID	compound_source	CAS ID	drugbank_id	drugbank	Score	SMILES	ORG_1	ORG_2	ORG_3	ORG_4	ORG_5	ORG_6	ORG_7	ORG_8	ORG_9	ELC_1	ELC_2	ELC_3	ELC_4	ELC_5	ELC_6	ELC_7	ELC_8	ELC_9	ELC_10	ELC_11	CON_1	CON_2	CON_3	CON_4	CON_5	CON_6	CON_7	CON_8	CON_9	CON_10	QC01	QC02	QC03
metab_2667	metab_2667	2.66_339.1074m/z	pos_2668	339.107449	2.66365	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.740985754	6.765315443	6.823844979	6.841058286	6.800724926	6.949196526	6.352303238	6.423665076	5.98197998	6.564378494	6.511181753	6.516590318	6.714569644	6.470173696	6.654304244	6.749993174	6.620889877	6.376746029	6.617626069	6.54818406	6.879784668	6.508053835	6.711768018	6.688434788	6.640662874	6.804115371	6.604678208	6.916850233	6.620584619	6.735928466	6.699724065	6.69544679	6.680514176
metab_2668	4-Coumaric Acid	2.66_147.0440m/z	pos_2669	147.0440334	2.66365	pos	M+H-H2O	C9H8O3	98	0	B(i)	-0.136983355	C06738	HMDB0030677	-	4501-31-9	-	-	59.1	O=C(O)C=CC1=CC=C(O)C=C1	7.083594053	7.088044659	7.136930868	7.169658637	7.081942034	7.224544403	6.726279958	6.779248041	6.432218353	6.88813177	6.825551183	6.866204626	7.013005273	6.82779902	6.995251807	7.037226573	6.955734342	6.715569592	6.954425228	6.87937716	7.182540079	6.854135112	7.009267736	7.02502753	6.978476356	7.126287049	6.918883295	7.141170645	6.940052625	7.00311251	7.005613542	7.014465801	7.004377793
metab_2669	4-Methylbenzoic Acid	2.66_119.0494m/z	pos_2670	119.0493678	2.66365	pos	M+H-H2O	C8H8O2	0	43.9	B(ii)	1.664874617	C01454	HMDB0029635	-	99-94-5	-	-	47.6	CC1=CC=C(C(=O)O)C=C1	5.978709438	5.975423174	6.053180604	6.054760049	5.991163245	6.13563791	5.628899857	5.675003882	5.325356989	5.786199714	5.721010506	5.777571585	5.93158894	5.709741357	5.859126073	5.947395278	5.857120013	5.621695844	5.86770571	5.773704839	6.076499427	5.725661109	5.920327513	5.923083459	5.88661406	6.033387128	5.808613015	6.058014013	5.848638373	5.914347912	5.899349016	5.935501029	5.901429816
metab_2670	Neoacrimarine G	2.66_538.1477m/z	pos_2671	538.1476832	2.656116667	pos	M+Na	C29H25NO8	0	67.5	B(ii)	0.865211997	-	HMDB0031135	-	195057-37-5	-	-	49.9	COC1=CC2=C(C(O)=C1)C(=O)C1=C(C(OC3C4=C(C=CC5=C4OC(=O)C=C5)OC(C)(C)C3O)=CC=C1)N2C	5.901116199	5.808006215	5.93412632	5.942244699	5.830714649	6.10127514	5.295991273	5.312860204	4.888206771	5.449322308	5.429764151	5.499417731	5.679076655	5.457771488	5.784826292	5.761422405	5.625246469	5.315967929	5.566783899	5.384938932	5.972036481	5.446336292	5.717812426	5.711584503	5.526642918	5.920181536	5.611451127	5.933265573	5.56541135	5.776634094	5.7269006	5.832728527	5.720071061
metab_2671	metab_2671	2.66_327.1187m/z	pos_2672	327.1187111	2.656116667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.053462075	4.923858863	5.239156519	4.118644812	4.116454715	4.129511792	5.358557995	5.148731038	5.544893594	5.349248654	5.485949316	5.221179526	5.174244561	5.41659248	4.100995956	5.461728898	5.304939017	5.409407308	5.130913966	5.306410736	4.852684614	4.058926275	4.424292352	4.944888757	5.533196113	5.054474888	4.181395944	4.531292365	4.899465062	4.613774804	5.146632472	5.172257163	5.118840906
metab_2672	(2R)-6-Methylpiperidine-2-Carboxylic Acid	2.66_144.1019m/z	pos_2673	144.1019026	2.656116667	pos	M+H	C7H13NO2	35.2	0	B(i)	-0.017088299	-	-	-	-	-	-	45.5	CC1CCCC(C(=O)O)N1	4.699660546	4.979398303	4.768045344	4.789825551	4.786056639	4.847051156	4.777392134	4.835713855	5.100343522	4.906287749	4.913618023	4.842245673	5.254918759	5.22774278	5.008423071	5.23579799	5.32287628	5.293832636	5.152725721	5.317745759	4.689553072	4.803998806	5.105278652	4.789636353	5.08238999	4.919755147	5.103979246	5.073374042	5.035045205	5.122178676	5.018244616	4.988847414	5.022857265
metab_2673	Graniline	2.64_265.1435m/z	pos_2674	265.1434931	2.640483333	pos	M+H	C15H20O4	58.9	0	B(i)	0.217814498	-	-	-	-	-	-	50.2	C=C1C(=O)OC2CC3(C)C(O)CC(O)C(=C)C3CC12	6.127606	6.13094425	6.111020179	6.221448564	6.10519684	6.108369947	6.288464635	6.153444349	6.523305628	5.934862205	6.205474398	6.196933893	6.172966663	6.148986004	6.130204957	5.733656276	5.888788771	6.181004222	6.135081088	6.047169298	6.069209701	6.199591142	6.389358085	6.000289399	5.95401995	6.071986459	6.103791589	6.249526361	6.218381098	6.170694019	6.153614562	6.173168663	6.080991867
metab_2674	Pipecolic Acid	2.64_112.0760m/z	pos_2675	112.0759967	2.640483333	pos	M+H-H2O	C6H11NO2	39.9	0	B(i)	2.373652718	C00408	HMDB0000070;HMDB0000716;HMDB0000070	-	3105-95-1;535-75-1	-	-	46.8	O=C(O)C1CCCCN1	5.977495438	6.177594687	6.062716918	6.160791795	6.142687454	6.11815368	6.199568925	6.21004045	6.376871631	6.218183672	6.17879888	6.179014678	6.449104393	6.495794844	6.342764952	6.545695982	6.613019359	6.611303573	6.413215808	6.57701804	6.044272487	6.064671717	6.287060353	6.17563094	6.441803889	6.244799097	6.398319439	6.352567982	6.316286943	6.357483565	6.276287874	6.302614715	6.3346793
metab_2675	metab_2675	2.63_306.7465m/z	pos_2676	306.7464648	2.632916667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.416348147	5.637870299	5.386153627	5.676246564	5.499175073	5.727926209	5.03698137	5.542724473	4.524326803	5.287089045	5.339061994	5.592689131	5.32524677	5.052920479	5.698284444	5.491910419	5.407589027	5.282207519	5.493090502	5.2539692	5.438348288	5.538455654	5.572530824	5.418841519	5.532408579	5.403278976	5.619285154	5.484176786	5.439202345	5.189866902	5.51234994	5.532065978	5.377004
metab_2676	metab_2676	2.63_120.0446m/z	pos_2677	120.0446034	2.632916667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.3010033	4.04008812	4.092103919	5.019527132	4.731821106	4.895370423	3.431735591	4.212472835	4.229798198	4.21305691	4.291196761	4.481098446	3.915750818	4.513007845	4.414869391	4.623230912	4.446024425	4.224907625	4.33812314	4.447452908	4.500216606	3.692377067	3.476420119	4.680943008	4.567612178	4.280777576	4.33124125	3.950558067	4.229956341	4.041598992	4.426592752	4.438193357	4.334322278
metab_2677	metab_2677	2.63_111.0444m/z	pos_2678	111.0443505	2.625233333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.232824747	5.290190351	5.344737251	5.421488826	5.333073796	5.339515925	5.009053804	5.216519873	5.010657554	5.215254412	5.203059423	5.29328806	5.320414346	5.09537866	5.406726182	5.341053056	5.250401888	5.270698696	5.323063937	5.258626915	5.304153414	5.377924767	5.336161607	5.208183682	5.279367177	5.314630396	5.345608986	5.361667638	5.304147685	5.332069535	5.268006557	5.313045535	5.262112054
metab_2678	metab_2678	2.62_525.1241m/z	pos_2679	525.124105	2.617416667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.675180845	4.967054582	4.981793144	4.400061513	4.397871336	4.669169572	6.299822709	6.08684661	6.483170633	6.14812634	5.992243425	5.235554599	4.388686785	5.955591084	4.382412003	5.907241077	5.885317427	5.940981314	4.374408278	5.868558125	5.233658099	4.368155174	4.42059234	5.570630384	4.358260911	4.495639789	5.606670769	5.039872662	6.110122043	5.679083923	5.757148292	5.676430393	5.626919178
metab_2679	metab_2679	2.62_104.0579m/z	pos_2680	104.05795	2.617416667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.396363838	4.398181907	3.954572915	3.231161115	3.719888943	3.242022608	4.119664673	3.700153094	4.049736272	3.194271757	3.57409315	3.757441647	4.783787139	4.135697748	3.42230702	3.356217004	3.556610775	4.015905166	4.295310119	3.704918461	3.309541388	3.846792895	4.972034747	3.669667086	3.40806016	3.659373343	4.184891538	4.665478211	4.507436869	4.429848808	4.078110741	4.142509592	3.96087734
metab_2680	metab_2680	2.61_360.1652m/z	pos_2681	360.1652436	2.609983333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.643347623	6.671646344	6.54111514	5.875048205	6.151580002	6.229055002	6.467533302	6.334106073	6.443864485	6.3743477	6.404355345	6.400182833	6.901012818	6.502225099	6.475368889	6.070198662	6.410470501	6.516308194	6.657019522	6.382542221	6.453531086	6.560568061	7.098599319	6.583209454	6.173892974	6.434084345	6.622704129	6.872218632	6.77728107	6.753494897	6.546713421	6.575549396	6.531002964
metab_2681	metab_2681	2.61_307.3596m/z	pos_2682	307.3596062	2.609983333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.95713114	6.059854809	6.042198671	6.137564853	6.049055846	6.095142274	5.617301379	5.771906438	5.108777639	5.882691707	5.837452478	5.91278788	6.034899289	5.542412371	6.200838863	6.039696331	5.829862239	5.877081222	6.102578297	5.80152308	6.091488224	6.186185378	6.05892082	5.854702806	6.029887225	6.054078193	5.958627552	6.120661984	5.864706954	6.032761505	6.014023228	5.962069093	5.987110806
metab_2682	Epigallocatechin	2.60_307.0811m/z	pos_2683	307.0810703	2.60215	pos	M+H	C15H14O7	98.9	0	B(i)	-0.519058605	C12136;_	HMDB0038361;HMDB0302404;LMPK12020004	-	970-74-1;_;	-	-	59.1	OC1=CC(O)=C2CC(O)C(C3=CC(O)=C(O)C(O)=C3)OC2=C1	8.532691632	8.603211926	8.670136671	8.771444637	8.621645551	8.622339137	8.210769827	8.472491463	8.008076603	8.462908499	8.425567171	8.595471179	8.603903374	8.29887446	8.695097802	8.62453786	8.491897864	8.498440522	8.58797039	8.518086006	8.615863349	8.684557803	8.624756991	8.509610639	8.57714528	8.624888775	8.64970792	8.663115957	8.55070311	8.618390433	8.562240499	8.568284535	8.563789639
metab_2683	metab_2683	2.60_153.0546m/z	pos_2684	153.054633	2.60215	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.712928059	5.791236925	5.868740721	5.953918766	5.841909423	5.826706728	5.401290041	5.654873701	5.175106499	5.664015085	5.622437324	5.776625186	5.803245949	5.525981113	5.911508595	5.825992037	5.687956681	5.701511419	5.818035483	5.687809262	5.791317981	5.872545107	5.805784656	5.713019656	5.794730583	5.828390694	5.805043252	5.842380158	5.751677485	5.806897646	5.750309719	5.781556107	5.755739134
metab_2684	Benzoylformic Acid	2.60_133.0285m/z	pos_2685	133.0284749	2.60215	pos	M+H-H2O	C8H6O3	39.4	0	B(i)	0.460798255	C02137	HMDB0001587	-	611-73-4	DB02279	drug	46.4	O=C(O)C(=O)C1=CC=CC=C1	5.864443572	5.937186021	6.011104601	6.106463604	5.984826551	5.971227554	5.541833642	5.807388032	5.315630251	5.798778122	5.747576267	5.945982355	5.932940394	5.625293659	6.051277328	5.954729694	5.840442571	5.832482395	5.961082136	5.843768355	5.944500388	6.038996416	5.944843784	5.828216154	5.937456907	5.97125004	5.967243161	5.980998936	5.893340813	5.948962197	5.894103069	5.916120633	5.907025559
metab_2685	metab_2685	2.59_512.1401m/z	pos_2686	512.1401495	2.594483333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.404089516	4.398117078	4.386501828	6.738245423	6.755317241	6.83054104	5.992240075	6.245232897	6.23379672	5.345303174	6.010189579	4.911702307	4.418724643	6.678844341	4.412449844	4.446011875	5.520410264	6.425105393	5.953386798	6.053673219	4.395233565	4.370378371	4.40771853	5.835945087	4.388298683	6.582665147	6.22580994	6.309818812	5.908061879	6.154900466	6.122697291	6.038853013	6.101578095
metab_2686	metab_2686	2.59_493.1559m/z	pos_2687	493.1559321	2.586933333	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	5.591642775	5.065049233	5.016861441	4.862836363	4.931823092	5.393844968	5.182782154	5.160742077	5.36463882	4.932428093	5.603540984	5.541617219	5.227736343	5.40715841	4.953440987	4.770392963	5.264721123	5.515461297	4.886989727	5.058703362	5.29502313	5.164728021	5.047472247	5.400045336	5.320784583	5.144552411	4.554775881	5.555383486	4.591898424	5.186294199	5.295361871	5.302880878	5.124932715
metab_2687	Dorzagliatin	2.58_463.1714m/z	pos_2688	463.1714285	2.5794	pos	M+H	C22H27ClN4O5	0	48.2	B(ii)	-6.157077688	-	HMDB0251591	-	-	-	-	41.8	CC(C)CC(C(=O)NC1=NN(CC(O)CO)C=C1)N1CC(OC2=CC=CC=C2Cl)=CC1=O	5.79316209	5.795651074	6.226208398	4.368630642	6.277119237	5.8483315	4.661884328	4.340060614	4.747462534	5.697807641	6.022931952	5.216359041	6.199801561	4.037545052	4.887887586	5.515668132	5.412223145	6.142781468	5.675068793	5.951679081	5.8762496	6.195225405	6.186222443	4.784532553	5.652516636	6.00159223	5.943636008	6.83469919	6.357963941	6.534055869	5.89148484	5.926741897	5.978615792
metab_2688	Patuletin 3-Gentiobioside	2.57_621.1451m/z	pos_2689	621.1451144	2.571716667	pos	M+H-2H2O	C28H32O18	0	55.8	B(ii)	0.157254754	-	HMDB0037541	-	101021-28-7;	-	-	48.6	COC1=C(O)C2=C(C=C1O)OC(C1=CC(O)=C(O)C=C1)=C(OC1OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C1O)C2=O	6.349104499	6.343058481	6.169239181	6.956704735	6.848607754	6.58929051	6.085818453	6.371283853	5.89458399	6.309424479	6.125392856	6.068052304	6.158823166	6.247254486	6.686936801	6.011350277	6.012058097	6.345478931	6.469311597	6.25685254	5.943970011	5.927913849	6.021058361	6.344701017	6.109695702	6.430853959	6.601841184	5.747545036	6.699657709	6.488598788	6.351521537	6.371876278	6.372677042
metab_2689	metab_2689	2.57_502.1192m/z	pos_2690	502.1191828	2.571716667	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	6.794822686	6.803637361	6.588299839	7.273471141	7.20897798	6.946836192	6.796266372	6.835577058	6.828320644	6.805965	6.625916491	6.540580877	6.555528811	6.913058564	7.057262587	6.481053358	6.62860396	6.852393963	6.877624248	6.707786373	6.413477361	6.257429519	6.379938938	6.854881131	6.646419071	6.882659222	6.952061647	6.126562865	7.056248163	6.811717325	6.793680271	6.809222973	6.779045275
metab_2690	Beta-D-Glucopyranuronic Acid	2.57_315.0709m/z	pos_2691	315.0709196	2.571716667	pos	M+H	C13H14O9	0	59.4	B(ii)	-0.442286738	_;C08350	HMDB0010314	-	-;29315-53-5	-	-	50.7	O=C(OC1OC(C(=O)O)C(O)C(O)C1O)C1=CC=CC=C1O	6.632227016	6.605635834	6.406337614	7.055338241	6.995245516	6.742514893	6.699562073	6.717548311	6.730867428	6.706330551	6.52229966	6.399937171	6.383125926	6.773814908	6.844945499	6.507572938	6.576685901	6.72634126	6.713841662	6.61134017	6.419074938	6.15598448	6.210508981	6.680190546	6.454427023	6.678292998	6.781603215	6.112529214	6.934926692	6.674955159	6.632470927	6.647750873	6.635645315
metab_2691	Feruloylputrescine	2.57_265.1546m/z	pos_2692	265.1546472	2.571716667	pos	M+H	C14H20N2O3	38.5	0	B(i)	-0.082245029	C10497	HMDB0033463	-	501-13-3	-	-	44.6	COC1=CC(C=CC(O)=NCCCCN)=CC=C1O	5.284738928	5.236931363	5.001503759	5.757678198	5.666806401	5.433204275	4.792096637	5.510298829	3.721286313	5.74340043	5.41303218	5.292882612	5.816129961	5.28145056	5.681572142	5.462399714	5.566884569	4.896087293	5.626125249	5.283428915	5.485027345	5.73017378	6.078273486	5.552728615	5.554806033	5.569525664	4.333467283	3.761986809	3.76894882	4.276433924	5.51980447	5.458702725	5.487034736
metab_2692	"2,3,4-Trihydroxybenzoic Acid"	2.57_171.0287m/z	pos_2693	171.028746	2.571716667	pos	M+H	C7H6O5	71.3	0	B(i)	-0.316164993	-	HMDB0059964	-	610-02-6	-	-	52.6	O=C(O)C1=CC=C(O)C(O)=C1O	5.136008186	5.080725332	4.888655394	5.522903514	5.463965551	5.253397372	5.104623007	5.149525162	5.212703565	5.103434561	4.949084405	4.840403783	4.939823128	5.275502076	5.302583586	4.718403058	4.995897559	5.222820105	5.226284286	5.075298863	4.773518135	4.436274145	4.693163945	5.175437526	4.89838829	5.204864578	5.309383116	4.574459847	5.283857106	5.184591312	5.131068371	5.164076511	5.090353873
metab_2693	metab_2693	2.56_265.1182m/z	pos_2694	265.1181584	2.5639	pos	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4.770411718	5.448932539	5.367372845	4.060152695	5.243489429	5.070315597	5.591298327	5.543334723	5.802767848	5.720088779	5.54962604	5.457634243	6.378474879	5.962401515	5.794019486	5.981210982	6.183539938	6.042386635	6.093306191	6.059505509	5.497530144	5.944447244	6.325839829	5.142854515	5.803636647	5.486301997	6.533339951	5.740166256	6.164152544	6.258033216	5.887102578	5.914880108	5.881542589
metab_2694	N-[(1-Chloro-4-Hydroxyisoquinolin-3-Yl)Carbonyl]Glycine	2.56_303.0136m/z	pos_2695	303.0135895	2.55635	pos	M+Na	C12H9ClN2O4	0	51.4	B(ii)	-2.555823881	-	HMDB0252244	nonnatural	-	-	-	43.6	O=C(O)CNC(=O)C1=C(O)C2=CC=CC=C2C(Cl)=N1	6.007637676	5.673509395	5.798743915	4.432218809	4.430028626	5.532310831	6.369774302	6.231178889	6.470436115	6.279875504	6.183531883	5.943694211	5.450054266	6.144707481	4.414569248	6.196397794	6.178635084	6.109598999	5.566840443	6.132281661	5.963952114	4.372497766	4.735578996	5.983941302	5.705114557	5.589441955	5.988727756	5.830966881	6.290886915	6.070498884	5.985497032	5.999680626	5.9613504
metab_2695	4-Methylcinnamic Acid	2.56_163.0753m/z	pos_2696	163.0753373	2.55635	pos	M+H	C10H10O2	46.3	0	B(i)	-0.115170833	-	-	-	-	-	-	48.5	CC1=CC=C(C=CC(=O)O)C=C1	6.322915198	6.336442355	6.195162055	5.65119091	5.869221737	5.938469906	6.192662856	6.054573012	6.177995534	6.040288365	6.09063677	6.080312772	6.579272947	6.178881327	6.141754847	5.799237754	6.111458692	6.234468662	6.330832663	6.084984204	6.131829549	6.231455492	6.773373891	6.256345	5.948483181	6.115620448	6.308764288	6.555363933	6.458523561	6.437045537	6.225599987	6.245769566	6.213413225
